wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;74161;45;33565;21;t0201
dolnoœl¹skie;dzier¿oniowski;70055;8;32863;0;t0202
dolnoœl¹skie;g³ogowski;65946;25;30077;4;t0203
dolnoœl¹skie;górowski;27050;0;12293;0;t0204
dolnoœl¹skie;jaworski;39635;7;17931;0;t0205
dolnoœl¹skie;jeleniogórski;51877;10;24042;2;t0206
dolnoœl¹skie;kamiennogórski;32306;30;15183;22;t0207
dolnoœl¹skie;k³odzki;130461;19;61177;3;t0208
dolnoœl¹skie;legnicki;44637;4;19930;4;t0209
dolnoœl¹skie;lubañski;30505;16;12889;5;t0210
dolnoœl¹skie;lubiñski;126268;18;60518;13;t0211
dolnoœl¹skie;lwówecki;42572;0;19759;0;t0212
dolnoœl¹skie;milicki;34865;23;16518;4;t0213
dolnoœl¹skie;oleœnicki;100850;49;46180;16;t0214
dolnoœl¹skie;o³awski;45945;0;21667;0;t0215
dolnoœl¹skie;polkowicki;42329;0;18569;0;t0216
dolnoœl¹skie;strzeliñski;37813;0;17662;0;t0217
dolnoœl¹skie;œredzki;22326;4;10543;3;t0218
dolnoœl¹skie;œwidnicki;104280;28;47883;11;t0219
dolnoœl¹skie;trzebnicki;60548;3;29189;1;t0220
dolnoœl¹skie;wa³brzyski;31728;27;15150;0;t0221
dolnoœl¹skie;wo³owski;43073;13;19242;2;t0222
dolnoœl¹skie;wroc³awski;104618;22;49907;14;t0223
dolnoœl¹skie;z¹bkowicki;56480;58;26410;25;t0224
dolnoœl¹skie;zgorzelecki;60911;16;27687;12;t0225
dolnoœl¹skie;z³otoryjski;35471;9;16009;1;t0226
dolnoœl¹skie;Jelenia Góra;91417;62;44052;27;t0261
dolnoœl¹skie;Legnica;91613;42;43142;17;t0262
dolnoœl¹skie;Wroc³aw;1064085;504;499993;208;t0264
dolnoœl¹skie;Wa³brzych;213159;116;99494;51;t0265
kujawsko-pomorskie;aleksandrowski;132976;11;63285;7;t0401
kujawsko-pomorskie;brodnicki;73605;44;34566;17;t0402
kujawsko-pomorskie;bydgoski;78205;11;37092;6;t0403
kujawsko-pomorskie;che³miñski;42328;7;19865;3;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;36493;0;16973;0;t0405
kujawsko-pomorskie;grudzi¹dzki;26935;16;12225;2;t0406
kujawsko-pomorskie;inowroc³awski;106079;5;50432;1;t0407
kujawsko-pomorskie;lipnowski;54415;26;25069;4;t0408
kujawsko-pomorskie;mogileñski;33666;12;15709;10;t0409
kujawsko-pomorskie;nakielski;86710;29;38760;15;t0410
kujawsko-pomorskie;radziejowski;45168;10;21168;3;t0411
kujawsko-pomorskie;rypiñski;36620;0;17181;0;t0412
kujawsko-pomorskie;sêpoleñski;49263;26;22684;3;t0413
kujawsko-pomorskie;œwiecki;80065;57;36740;24;t0414
kujawsko-pomorskie;toruñski;73199;32;32207;23;t0415
kujawsko-pomorskie;tucholski;39941;25;18326;0;t0416
kujawsko-pomorskie;w¹brzeski;28828;0;13104;0;t0417
kujawsko-pomorskie;w³oc³awski;66290;13;31670;2;t0418
kujawsko-pomorskie;¿niñski;53568;18;25523;13;t0419
kujawsko-pomorskie;Bydgoszcz;441107;190;205990;62;t0461
kujawsko-pomorskie;Grudzi¹dz;126020;109;58263;50;t0462
kujawsko-pomorskie;Toruñ;197070;113;91356;45;t0463
kujawsko-pomorskie;W³oc³awek;96495;71;43525;23;t0464
lubelskie;bialski;62732;8;28758;0;t0601
lubelskie;bi³gorajski;55235;0;26261;0;t0602
lubelskie;che³mski;36794;8;17376;4;t0603
lubelskie;hrubieszowski;45972;19;21117;5;t0604
lubelskie;janowski;31827;36;14873;22;t0605
lubelskie;krasnostawski;42030;42;19424;18;t0606
lubelskie;kraœnicki;68056;10;32210;5;t0607
lubelskie;lubartowski;56428;31;26462;10;t0608
lubelskie;lubelski;86152;89;39384;27;t0609
lubelskie;³êczyñski;40814;37;19566;33;t0610
lubelskie;³ukowski;57795;29;27147;11;t0611
lubelskie;opolski;46198;20;21308;4;t0612
lubelskie;parczewski;28675;7;13287;0;t0613
lubelskie;pu³awski;100038;72;47667;23;t0614
lubelskie;radzyñski;31396;21;14905;16;t0615
lubelskie;rycki;54602;1;26214;1;t0616
lubelskie;œwidnicki;47146;30;22584;11;t0617
lubelskie;tomaszowski;57306;10;26554;0;t0618
lubelskie;w³odawski;35587;16;16627;12;t0619
lubelskie;zamojski;49562;4;24076;4;t0620
lubelskie;Bia³a Podlaska;71645;50;33814;26;t0661
lubelskie;Che³m;64748;43;29595;16;t0662
lubelskie;Lublin;452464;379;207450;164;t0663
lubelskie;Zamoœæ;91293;45;42986;15;t0664
lubuskie;gorzowski;29984;0;13998;0;t0801
lubuskie;kroœnieñski;51860;8;24429;6;t0802
lubuskie;miêdzyrzecki;68082;68;31781;21;t0803
lubuskie;nowosolski;93911;22;42060;5;t0804
lubuskie;s³ubicki;39382;42;18759;11;t0805
lubuskie;strzelecko-drezdenecki;51812;9;23200;3;t0806
lubuskie;sulêciñski;31852;28;14396;8;t0807
lubuskie;œwiebodziñski;55884;0;25934;0;t0808
lubuskie;zielonogórski;90315;35;42036;17;t0809
lubuskie;¿agañski;70271;35;31853;2;t0810
