wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;74099;7;33534;0;t0201
dolnoœl¹skie;dzier¿oniowski;70050;134;32865;79;t0202
dolnoœl¹skie;g³ogowski;65922;0;30074;0;t0203
dolnoœl¹skie;górowski;27050;0;12293;0;t0204
dolnoœl¹skie;jaworski;39621;0;17935;0;t0205
dolnoœl¹skie;jeleniogórski;51872;6;24044;1;t0206
dolnoœl¹skie;kamiennogórski;32274;0;15162;0;t0207
dolnoœl¹skie;k³odzki;130487;14;61196;0;t0208
dolnoœl¹skie;legnicki;44616;41;19926;24;t0209
dolnoœl¹skie;lubañski;30491;0;12885;0;t0210
dolnoœl¹skie;lubiñski;126274;71;60518;20;t0211
dolnoœl¹skie;lwówecki;42574;26;19760;0;t0212
dolnoœl¹skie;milicki;34842;0;16514;0;t0213
dolnoœl¹skie;oleœnicki;100739;204;46150;89;t0214
dolnoœl¹skie;o³awski;45994;0;21692;0;t0215
dolnoœl¹skie;polkowicki;42296;12;18552;0;t0216
dolnoœl¹skie;strzeliñski;37816;0;17664;0;t0217
dolnoœl¹skie;œredzki;22319;0;10538;0;t0218
dolnoœl¹skie;œwidnicki;104199;184;47881;88;t0219
dolnoœl¹skie;trzebnicki;60566;44;29198;23;t0220
dolnoœl¹skie;wa³brzyski;31660;0;15121;0;t0221
dolnoœl¹skie;wo³owski;43070;4;19244;0;t0222
dolnoœl¹skie;wroc³awski;104602;45;49899;25;t0223
dolnoœl¹skie;z¹bkowicki;56417;0;26391;0;t0224
dolnoœl¹skie;zgorzelecki;60886;82;27675;27;t0225
dolnoœl¹skie;z³otoryjski;35462;0;16008;0;t0226
dolnoœl¹skie;Jelenia Góra;91394;30;44044;19;t0261
dolnoœl¹skie;Legnica;91559;19;43126;0;t0262
dolnoœl¹skie;Wroc³aw;1064219;341;500121;139;t0264
dolnoœl¹skie;Wa³brzych;213064;116;99456;65;t0265
kujawsko-pomorskie;aleksandrowski;133211;26;63401;6;t0401
kujawsko-pomorskie;brodnicki;73565;14;34551;3;t0402
kujawsko-pomorskie;bydgoski;78200;0;37090;0;t0403
kujawsko-pomorskie;che³miñski;42323;0;19863;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;36497;0;16975;0;t0405
kujawsko-pomorskie;grudzi¹dzki;26920;6;12224;0;t0406
kujawsko-pomorskie;inowroc³awski;106041;83;50419;35;t0407
kujawsko-pomorskie;lipnowski;54399;55;25066;23;t0408
kujawsko-pomorskie;mogileñski;33609;17;15677;9;t0409
kujawsko-pomorskie;nakielski;86554;192;38722;83;t0410
kujawsko-pomorskie;radziejowski;45145;0;21165;0;t0411
kujawsko-pomorskie;rypiñski;36621;41;17182;0;t0412
kujawsko-pomorskie;sêpoleñski;49258;0;22683;0;t0413
kujawsko-pomorskie;œwiecki;80005;87;36722;11;t0414
kujawsko-pomorskie;toruñski;73180;4;32191;0;t0415
kujawsko-pomorskie;tucholski;39918;0;18327;0;t0416
kujawsko-pomorskie;w¹brzeski;28830;0;13105;0;t0417
kujawsko-pomorskie;w³oc³awski;66277;30;31673;14;t0418
kujawsko-pomorskie;¿niñski;53550;0;25510;0;t0419
kujawsko-pomorskie;Bydgoszcz;441028;161;206007;47;t0461
kujawsko-pomorskie;Grudzi¹dz;125928;24;58222;8;t0462
kujawsko-pomorskie;Toruñ;197024;297;91356;119;t0463
kujawsko-pomorskie;W³oc³awek;96439;107;43518;20;t0464
lubelskie;bialski;62691;0;28758;0;t0601
lubelskie;bi³gorajski;55233;0;26261;0;t0602
lubelskie;che³mski;36762;3;17374;0;t0603
lubelskie;hrubieszowski;45908;1;21098;0;t0604
lubelskie;janowski;31778;7;14851;2;t0605
lubelskie;krasnostawski;42000;40;19412;21;t0606
lubelskie;kraœnicki;67977;2;32205;0;t0607
lubelskie;lubartowski;56391;76;26451;34;t0608
