wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;0;0;0;t00
dolnoœl¹skie;boles³awiecki;69639;114;31517;77;t0201
dolnoœl¹skie;dzier¿oniowski;65549;62;30936;17;t0202
dolnoœl¹skie;g³ogowski;61360;11;27803;2;t0203
dolnoœl¹skie;górowski;25805;0;11668;0;t0204
dolnoœl¹skie;jaworski;37744;69;17046;9;t0205
dolnoœl¹skie;jeleniogórski;49315;90;23043;42;t0206
dolnoœl¹skie;kamiennogórski;29859;35;14013;8;t0207
dolnoœl¹skie;k³odzki;122953;150;57791;47;t0208
dolnoœl¹skie;legnicki;42736;137;19075;71;t0209
dolnoœl¹skie;lubañski;28569;94;11944;27;t0210
dolnoœl¹skie;lubiñski;120870;121;57809;74;t0211
dolnoœl¹skie;lwówecki;39821;17;18418;0;t0212
dolnoœl¹skie;milicki;32729;51;15356;29;t0213
dolnoœl¹skie;oleœnicki;91389;227;41194;74;t0214
dolnoœl¹skie;o³awski;44296;0;21359;0;t0215
dolnoœl¹skie;polkowicki;40078;0;17490;0;t0216
dolnoœl¹skie;strzeliñski;35839;6;16716;1;t0217
dolnoœl¹skie;œredzki;21050;10;9953;6;t0218
dolnoœl¹skie;œwidnicki;96727;94;44464;17;t0219
dolnoœl¹skie;trzebnicki;57295;0;27453;0;t0220
dolnoœl¹skie;wa³brzyski;30449;4;14429;4;t0221
dolnoœl¹skie;wo³owski;40725;43;18227;20;t0222
dolnoœl¹skie;wroc³awski;99938;47;47590;34;t0223
dolnoœl¹skie;z¹bkowicki;53151;143;25040;84;t0224
dolnoœl¹skie;zgorzelecki;55835;146;25269;114;t0225
dolnoœl¹skie;z³otoryjski;33102;11;14786;0;t0226
dolnoœl¹skie;Jelenia Góra;86183;121;41428;37;t0261
dolnoœl¹skie;Legnica;86358;66;40658;6;t0262
dolnoœl¹skie;Wroc³aw;1021891;820;481088;443;t0264
dolnoœl¹skie;Wa³brzych;206509;230;96638;82;t0265
kujawsko-pomorskie;aleksandrowski;130015;73;61797;31;t0401
kujawsko-pomorskie;brodnicki;68634;197;31901;97;t0402
kujawsko-pomorskie;bydgoski;74496;42;35048;12;t0403
kujawsko-pomorskie;che³miñski;39778;5;18611;5;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;34372;58;16041;55;t0405
kujawsko-pomorskie;grudzi¹dzki;24776;18;11077;1;t0406
kujawsko-pomorskie;inowroc³awski;101481;105;48309;63;t0407
kujawsko-pomorskie;lipnowski;50540;138;23036;85;t0408
kujawsko-pomorskie;mogileñski;30135;130;14078;65;t0409
kujawsko-pomorskie;nakielski;80477;36;36239;7;t0410
kujawsko-pomorskie;radziejowski;43233;0;20080;0;t0411
kujawsko-pomorskie;rypiñski;33702;40;15572;11;t0412
kujawsko-pomorskie;sêpoleñski;47388;32;21917;11;t0413
kujawsko-pomorskie;œwiecki;73902;176;34034;41;t0414
kujawsko-pomorskie;toruñski;69318;84;30281;34;t0415
kujawsko-pomorskie;tucholski;37908;0;17355;0;t0416
kujawsko-pomorskie;w¹brzeski;26411;39;11966;20;t0417
kujawsko-pomorskie;w³oc³awski;62480;26;29602;2;t0418
kujawsko-pomorskie;¿niñski;51358;0;24244;0;t0419
kujawsko-pomorskie;Bydgoszcz;419525;352;197365;156;t0461
kujawsko-pomorskie;Grudzi¹dz;118804;198;55019;75;t0462
kujawsko-pomorskie;Toruñ;184734;267;85825;112;t0463
kujawsko-pomorskie;W³oc³awek;90131;157;40963;69;t0464
lubelskie;bialski;59211;39;27062;24;t0601
lubelskie;bi³gorajski;51712;4;24568;2;t0602
lubelskie;che³mski;35029;57;16519;39;t0603
lubelskie;hrubieszowski;42623;64;19505;23;t0604
lubelskie;janowski;29167;36;13503;13;t0605
lubelskie;krasnostawski;39655;59;18310;4;t0606
lubelskie;kraœnicki;64272;61;30405;25;t0607
lubelskie;lubartowski;52628;35;24675;1;t0608
lubelskie;lubelski;80679;52;36730;18;t0609
lubelskie;³êczyñski;38907;2;18539;0;t0610
lubelskie;³ukowski;53094;75;24792;27;t0611
lubelskie;opolski;42702;35;19571;21;t0612
lubelskie;parczewski;27050;15;12499;0;t0613
lubelskie;pu³awski;94113;72;44768;50;t0614
lubelskie;radzyñski;29461;12;13981;12;t0615
lubelskie;rycki;51660;0;24677;0;t0616
lubelskie;œwidnicki;43779;134;20902;57;t0617
lubelskie;tomaszowski;53377;71;24855;57;t0618
lubelskie;w³odawski;34081;56;15904;39;t0619
lubelskie;zamojski;46976;96;22742;71;t0620
lubelskie;Bia³a Podlaska;66981;146;31568;75;t0661
lubelskie;Che³m;60676;88;27838;57;t0662
lubelskie;Lublin;427914;807;197894;188;t0663
lubelskie;Zamoœæ;85786;140;40335;53;t0664
lubuskie;gorzowski;27999;0;13063;0;t0801
lubuskie;kroœnieñski;49271;89;23503;69;t0802
lubuskie;miêdzyrzecki;64722;27;30233;9;t0803
lubuskie;nowosolski;87437;73;39546;8;t0804
lubuskie;s³ubicki;36502;12;17287;2;t0805
lubuskie;strzelecko-drezdenecki;48112;79;22010;29;t0806
lubuskie;sulêciñski;28758;100;13169;58;t0807
lubuskie;œwiebodziñski;53538;0;24832;0;t0808
lubuskie;zielonogórski;85673;56;39859;14;t0809
lubuskie;¿agañski;65491;94;30309;0;t0810
lubuskie;¿arski;96380;59;45632;7;t0811
lubuskie;wschowski;25364;0;12055;0;t0812
lubuskie;Gorzów Wielkopolski;142085;341;66530;171;t0861
lubuskie;Zielona Góra;146234;82;69756;26;t0862
³ódzkie;be³chatowski;69679;133;31943;13;t1001
³ódzkie;kutnowski;85197;60;41081;18;t1002
³ódzkie;³aski;34646;0;16552;0;t1003
³ódzkie;³êczycki;49146;126;22467;80;t1004
³ódzkie;³owicki;87442;86;41636;25;t1005
³ódzkie;³ódzki wschodni;35385;35;15965;32;t1006
³ódzkie;opoczyñski;56246;146;25283;71;t1007
³ódzkie;pabianicki;103527;43;48529;23;t1008
³ódzkie;pajêczañski;29090;6;13215;5;t1009
³ódzkie;piotrkowski;47629;17;22005;12;t1010
³ódzkie;poddêbicki;35755;72;16842;11;t1011
³ódzkie;radomszczañski;83619;33;39031;14;t1012
³ódzkie;rawski;27312;30;12281;22;t1013
³ódzkie;sieradzki;95327;196;43625;57;t1014
³ódzkie;skierniewicki;23165;0;11047;0;t1015
³ódzkie;tomaszowski;101486;231;47856;126;t1016
³ódzkie;wieluñski;84894;53;40510;37;t1017
³ódzkie;wieruszowski;31680;24;14328;0;t1018
³ódzkie;zduñskowolski;47599;4;22030;4;t1019
³ódzkie;zgierski;124236;114;58195;53;t1020
³ódzkie;brzeziñski;33501;48;15845;3;t1021
³ódzkie;£ódŸ;875880;511;415055;230;t1061
³ódzkie;Piotrków Trybunalski;76181;123;35751;45;t1062
³ódzkie;Skierniewice;69229;98;33014;9;t1063
ma³opolskie;bocheñski;74174;22;33035;5;t1201
ma³opolskie;brzeski;63348;112;29148;61;t1202
ma³opolskie;chrzanowski;106853;123;49098;68;t1203
ma³opolskie;d¹browski;39949;111;18542;39;t1204
ma³opolskie;gorlicki;81801;235;38571;131;t1205
ma³opolskie;krakowski;150449;130;70108;42;t1206
ma³opolskie;limanowski;83580;41;38260;15;t1207
ma³opolskie;miechowski;58779;61;28085;47;t1208
ma³opolskie;myœlenicki;97089;209;45562;146;t1209
ma³opolskie;nowos¹decki;124175;64;55610;3;t1210
ma³opolskie;nowotarski;124818;115;56679;70;t1211
