data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2199;0
2020-12-28;4329;0
2020-12-29;10143;1
2020-12-30;20514;0
2020-12-31;10668;1
2021-01-01;1351;0
2021-01-02;2289;0
2021-01-03;657;1
2021-01-04;40856;13
2021-01-05;55659;7
2021-01-06;18833;1
2021-01-07;30491;0
2021-01-08;11862;0
2021-01-09;2266;1
2021-01-10;999;0
2021-01-11;47932;230
2021-01-12;63673;3
2021-01-13;55294;1
2021-01-14;46662;2
2021-01-15;26185;1
2021-01-16;21077;18
2021-01-17;12091;431
2021-01-18;28310;2930
2021-01-19;49302;8151
2021-01-20;50711;14375
2021-01-21;53284;14945
2021-01-22;38190;5298
2021-01-23;16726;1363
2021-01-24;5301;562
2021-01-25;72287;29589
2021-01-26;130986;48110
2021-01-27;102750;26347
2021-01-28;87757;29329
2021-01-29;41951;15985
2021-01-30;15008;3106
2021-01-31;7428;1387
2021-02-01;55240;33041
2021-02-02;112085;57072
2021-02-03;118812;55480
2021-02-04;104176;50797
2021-02-05;49949;29217
2021-02-06;23240;15673
2021-02-07;15208;10080
2021-02-08;31664;11655
2021-02-09;86781;20109
2021-02-10;112358;44436
2021-02-11;111137;58326
2021-02-12;75038;42693
2021-02-13;35286;15135
2021-02-14;14188;4529
2021-02-15;35902;11521
2021-02-16;71292;33200
2021-02-17;153820;82993
2021-02-18;172773;91822
2021-02-19;100614;49083
2021-02-20;34600;7594
2021-02-21;14973;3321
